Graph,True,CDC,MachineL,Autocorrelation,Trend,Variability,PointsA,PointsB,EffectSize,Expert,Decision
410,1,1,1,0.2,30,0.25,3,5,5,B,1
410,1,1,1,0.2,30,0.25,3,5,5,C,1
410,1,1,1,0.2,30,0.25,3,5,5,D,1
410,1,1,1,0.2,30,0.25,3,5,5,E,0
411,0,0,0,0,0,0.25,5,10,0,A,0
411,0,0,0,0,0,0.25,5,10,0,B,0
411,0,0,0,0,0,0.25,5,10,0,C,0
411,0,0,0,0,0,0.25,5,10,0,D,0
411,0,0,0,0,0,0.25,5,10,0,E,0
412,0,1,0,0,30,0.1,5,10,0,A,1
412,0,1,0,0,30,0.1,5,10,0,B,0
412,0,1,0,0,30,0.1,5,10,0,C,0
412,0,1,0,0,30,0.1,5,10,0,D,0
412,0,1,0,0,30,0.1,5,10,0,E,1
413,1,1,0,0.2,0,0.1,5,10,2,A,0
413,1,1,0,0.2,0,0.1,5,10,2,B,0
413,1,1,0,0.2,0,0.1,5,10,2,C,0
413,1,1,0,0.2,0,0.1,5,10,2,D,0
413,1,1,0,0.2,0,0.1,5,10,2,E,0
414,0,0,0,0,0,0.25,5,10,0,A,0
414,0,0,0,0,0,0.25,5,10,0,B,0
414,0,0,0,0,0,0.25,5,10,0,C,0
414,0,0,0,0,0,0.25,5,10,0,D,0
414,0,0,0,0,0,0.25,5,10,0,E,0
415,0,1,0,0,30,0.1,3,10,0,A,1
415,0,1,0,0,30,0.1,3,10,0,B,0
415,0,1,0,0,30,0.1,3,10,0,C,1
415,0,1,0,0,30,0.1,3,10,0,D,1
415,0,1,0,0,30,0.1,3,10,0,E,1
416,1,1,1,0.2,0,0.25,3,10,5,A,1
416,1,1,1,0.2,0,0.25,3,10,5,B,1
416,1,1,1,0.2,0,0.25,3,10,5,C,1
416,1,1,1,0.2,0,0.25,3,10,5,D,1
416,1,1,1,0.2,0,0.25,3,10,5,E,1
417,1,1,1,0.2,30,0.1,5,5,5,A,1
417,1,1,1,0.2,30,0.1,5,5,5,B,0
417,1,1,1,0.2,30,0.1,5,5,5,C,1
417,1,1,1,0.2,30,0.1,5,5,5,D,1
417,1,1,1,0.2,30,0.1,5,5,5,E,1
418,0,0,0,0.2,0,0.25,5,10,0,A,0
418,0,0,0,0.2,0,0.25,5,10,0,B,0
418,0,0,0,0.2,0,0.25,5,10,0,C,0
418,0,0,0,0.2,0,0.25,5,10,0,D,0
418,0,0,0,0.2,0,0.25,5,10,0,E,0
419,0,0,0,0.2,30,0.1,3,5,0,A,0
419,0,0,0,0.2,30,0.1,3,5,0,B,0
419,0,0,0,0.2,30,0.1,3,5,0,C,0
419,0,0,0,0.2,30,0.1,3,5,0,D,0
419,0,0,0,0.2,30,0.1,3,5,0,E,0
420,0,0,0,0.2,0,0.25,5,10,0,A,0
420,0,0,0,0.2,0,0.25,5,10,0,B,0
420,0,0,0,0.2,0,0.25,5,10,0,C,0
420,0,0,0,0.2,0,0.25,5,10,0,D,0
420,0,0,0,0.2,0,0.25,5,10,0,E,0
421,0,0,0,0,0,0.1,3,5,0,A,0
421,0,0,0,0,0,0.1,3,5,0,B,0
421,0,0,0,0,0,0.1,3,5,0,C,0
421,0,0,0,0,0,0.1,3,5,0,D,0
421,0,0,0,0,0,0.1,3,5,0,E,0
422,1,1,1,0.2,30,0.25,5,5,5,A,1
422,1,1,1,0.2,30,0.25,5,5,5,B,0
422,1,1,1,0.2,30,0.25,5,5,5,C,1
422,1,1,1,0.2,30,0.25,5,5,5,D,1
422,1,1,1,0.2,30,0.25,5,5,5,E,1
423,0,0,0,0.2,0,0.25,3,5,0,A,0
423,0,0,0,0.2,0,0.25,3,5,0,B,1
423,0,0,0,0.2,0,0.25,3,5,0,C,0
423,0,0,0,0.2,0,0.25,3,5,0,D,0
423,0,0,0,0.2,0,0.25,3,5,0,E,0
424,0,0,0,0.2,0,0.25,3,10,0,A,0
424,0,0,0,0.2,0,0.25,3,10,0,B,0
424,0,0,0,0.2,0,0.25,3,10,0,C,0
424,0,0,0,0.2,0,0.25,3,10,0,D,0
424,0,0,0,0.2,0,0.25,3,10,0,E,0
425,1,0,1,0.2,0,0.1,3,5,5,A,1
425,1,0,1,0.2,0,0.1,3,5,5,B,0
425,1,0,1,0.2,0,0.1,3,5,5,C,0
425,1,0,1,0.2,0,0.1,3,5,5,D,1
425,1,0,1,0.2,0,0.1,3,5,5,E,0
426,1,1,1,0,30,0.25,5,5,4,A,1
426,1,1,1,0,30,0.25,5,5,4,B,1
426,1,1,1,0,30,0.25,5,5,4,C,1
426,1,1,1,0,30,0.25,5,5,4,D,1
426,1,1,1,0,30,0.25,5,5,4,E,0
427,1,1,1,0.2,0,0.1,3,10,2,A,1
427,1,1,1,0.2,0,0.1,3,10,2,B,0
427,1,1,1,0.2,0,0.1,3,10,2,C,0
427,1,1,1,0.2,0,0.1,3,10,2,D,1
427,1,1,1,0.2,0,0.1,3,10,2,E,1
428,0,0,0,0,30,0.1,3,5,0,A,1
428,0,0,0,0,30,0.1,3,5,0,B,1
428,0,0,0,0,30,0.1,3,5,0,C,0
428,0,0,0,0,30,0.1,3,5,0,D,1
428,0,0,0,0,30,0.1,3,5,0,E,0
429,0,0,0,0,0,0.1,5,10,0,A,0
429,0,0,0,0,0,0.1,5,10,0,B,0
429,0,0,0,0,0,0.1,5,10,0,C,0
429,0,0,0,0,0,0.1,5,10,0,D,0
429,0,0,0,0,0,0.1,5,10,0,E,0
430,1,0,0,0,0,0.25,5,10,1,A,1
430,1,0,0,0,0,0.25,5,10,1,B,1
430,1,0,0,0,0,0.25,5,10,1,C,0
430,1,0,0,0,0,0.25,5,10,1,D,0
430,1,0,0,0,0,0.25,5,10,1,E,0
431,1,1,1,0.2,30,0.1,3,5,5,A,1
431,1,1,1,0.2,30,0.1,3,5,5,B,0
431,1,1,1,0.2,30,0.1,3,5,5,C,1
431,1,1,1,0.2,30,0.1,3,5,5,D,1
431,1,1,1,0.2,30,0.1,3,5,5,E,1
432,0,1,1,0.2,0,0.1,5,5,0,A,0
432,0,1,1,0.2,0,0.1,5,5,0,B,0
432,0,1,1,0.2,0,0.1,5,5,0,C,0
432,0,1,1,0.2,0,0.1,5,5,0,D,0
432,0,1,1,0.2,0,0.1,5,5,0,E,1
433,0,0,0,0.2,0,0.25,5,5,0,A,0
433,0,0,0,0.2,0,0.25,5,5,0,B,0
433,0,0,0,0.2,0,0.25,5,5,0,C,0
433,0,0,0,0.2,0,0.25,5,5,0,D,0
433,0,0,0,0.2,0,0.25,5,5,0,E,0
434,1,0,1,0,0,0.25,3,5,4,A,1
434,1,0,1,0,0,0.25,3,5,4,B,1
434,1,0,1,0,0,0.25,3,5,4,C,0
434,1,0,1,0,0,0.25,3,5,4,D,1
434,1,0,1,0,0,0.25,3,5,4,E,0
435,0,0,0,0,30,0.1,3,5,0,A,1
435,0,0,0,0,30,0.1,3,5,0,B,0
435,0,0,0,0,30,0.1,3,5,0,C,0
435,0,0,0,0,30,0.1,3,5,0,D,0
435,0,0,0,0,30,0.1,3,5,0,E,0
436,0,0,0,0.2,0,0.1,5,10,0,A,0
436,0,0,0,0.2,0,0.1,5,10,0,B,0
436,0,0,0,0.2,0,0.1,5,10,0,C,0
436,0,0,0,0.2,0,0.1,5,10,0,D,0
436,0,0,0,0.2,0,0.1,5,10,0,E,0
437,0,1,0,0,30,0.1,3,5,0,A,1
437,0,1,0,0,30,0.1,3,5,0,B,0
437,0,1,0,0,30,0.1,3,5,0,C,0
437,0,1,0,0,30,0.1,3,5,0,D,1
437,0,1,0,0,30,0.1,3,5,0,E,0
438,1,0,1,0.2,0,0.25,5,5,4,A,1
438,1,0,1,0.2,0,0.25,5,5,4,B,1
438,1,0,1,0.2,0,0.25,5,5,4,C,0
438,1,0,1,0.2,0,0.25,5,5,4,D,1
438,1,0,1,0.2,0,0.25,5,5,4,E,0
439,1,1,1,0.2,0,0.1,5,10,5,A,1
439,1,1,1,0.2,0,0.1,5,10,5,B,0
439,1,1,1,0.2,0,0.1,5,10,5,C,0
439,1,1,1,0.2,0,0.1,5,10,5,D,1
439,1,1,1,0.2,0,0.1,5,10,5,E,0
440,1,1,1,0.2,30,0.25,5,5,2,A,1
440,1,1,1,0.2,30,0.25,5,5,2,B,1
440,1,1,1,0.2,30,0.25,5,5,2,C,0
440,1,1,1,0.2,30,0.25,5,5,2,D,1
440,1,1,1,0.2,30,0.25,5,5,2,E,1
441,1,1,1,0,30,0.25,5,5,4,A,1
441,1,1,1,0,30,0.25,5,5,4,B,1
441,1,1,1,0,30,0.25,5,5,4,C,0
441,1,1,1,0,30,0.25,5,5,4,D,1
441,1,1,1,0,30,0.25,5,5,4,E,1
442,1,1,1,0,0,0.25,5,5,4,A,1
442,1,1,1,0,0,0.25,5,5,4,B,1
442,1,1,1,0,0,0.25,5,5,4,C,1
442,1,1,1,0,0,0.25,5,5,4,D,1
442,1,1,1,0,0,0.25,5,5,4,E,1
443,0,0,0,0.2,0,0.1,5,5,0,A,0
443,0,0,0,0.2,0,0.1,5,5,0,B,0
443,0,0,0,0.2,0,0.1,5,5,0,C,0
443,0,0,0,0.2,0,0.1,5,5,0,D,0
443,0,0,0,0.2,0,0.1,5,5,0,E,0
444,1,1,1,0,0,0.1,3,5,4,A,1
444,1,1,1,0,0,0.1,3,5,4,B,1
444,1,1,1,0,0,0.1,3,5,4,C,1
444,1,1,1,0,0,0.1,3,5,4,D,1
444,1,1,1,0,0,0.1,3,5,4,E,1
445,1,1,1,0,30,0.25,5,10,4,A,1
445,1,1,1,0,30,0.25,5,10,4,B,0
445,1,1,1,0,30,0.25,5,10,4,C,1
445,1,1,1,0,30,0.25,5,10,4,D,1
445,1,1,1,0,30,0.25,5,10,4,E,1
446,1,1,1,0,0,0.25,5,5,5,A,1
446,1,1,1,0,0,0.25,5,5,5,B,1
446,1,1,1,0,0,0.25,5,5,5,C,1
446,1,1,1,0,0,0.25,5,5,5,D,1
446,1,1,1,0,0,0.25,5,5,5,E,1
447,0,0,0,0,30,0.25,3,10,0,A,1
447,0,0,0,0,30,0.25,3,10,0,B,0
447,0,0,0,0,30,0.25,3,10,0,C,0
447,0,0,0,0,30,0.25,3,10,0,D,1
447,0,0,0,0,30,0.25,3,10,0,E,0
448,1,1,1,0.2,0,0.25,5,10,2,A,1
448,1,1,1,0.2,0,0.25,5,10,2,B,0
448,1,1,1,0.2,0,0.25,5,10,2,C,0
448,1,1,1,0.2,0,0.25,5,10,2,D,1
448,1,1,1,0.2,0,0.25,5,10,2,E,0
449,0,0,0,0.2,30,0.1,3,10,0,A,1
449,0,0,0,0.2,30,0.1,3,10,0,B,0
449,0,0,0,0.2,30,0.1,3,10,0,C,0
449,0,0,0,0.2,30,0.1,3,10,0,D,0
449,0,0,0,0.2,30,0.1,3,10,0,E,0
450,1,1,1,0,30,0.1,5,10,3,A,1
450,1,1,1,0,30,0.1,5,10,3,B,0
450,1,1,1,0,30,0.1,5,10,3,C,1
450,1,1,1,0,30,0.1,5,10,3,D,1
450,1,1,1,0,30,0.1,5,10,3,E,1
451,0,0,0,0,30,0.1,3,5,0,A,1
451,0,0,0,0,30,0.1,3,5,0,B,0
451,0,0,0,0,30,0.1,3,5,0,C,0
451,0,0,0,0,30,0.1,3,5,0,D,0
451,0,0,0,0,30,0.1,3,5,0,E,0
452,1,1,1,0,0,0.25,5,10,5,A,1
452,1,1,1,0,0,0.25,5,10,5,B,1
452,1,1,1,0,0,0.25,5,10,5,C,1
452,1,1,1,0,0,0.25,5,10,5,D,1
452,1,1,1,0,0,0.25,5,10,5,E,1
453,1,0,1,0.2,0,0.1,5,5,4,A,0
453,1,0,1,0.2,0,0.1,5,5,4,B,0
453,1,0,1,0.2,0,0.1,5,5,4,C,0
453,1,0,1,0.2,0,0.1,5,5,4,D,0
453,1,0,1,0.2,0,0.1,5,5,4,E,0
454,0,0,0,0,30,0.1,3,10,0,A,0
454,0,0,0,0,30,0.1,3,10,0,B,0
454,0,0,0,0,30,0.1,3,10,0,C,0
454,0,0,0,0,30,0.1,3,10,0,D,0
454,0,0,0,0,30,0.1,3,10,0,E,0
455,1,1,1,0.2,0,0.1,5,10,4,A,1
455,1,1,1,0.2,0,0.1,5,10,4,B,0
455,1,1,1,0.2,0,0.1,5,10,4,C,1
455,1,1,1,0.2,0,0.1,5,10,4,D,1
455,1,1,1,0.2,0,0.1,5,10,4,E,1
456,1,1,1,0.2,0,0.25,3,5,4,A,1
456,1,1,1,0.2,0,0.25,3,5,4,B,0
456,1,1,1,0.2,0,0.25,3,5,4,C,1
456,1,1,1,0.2,0,0.25,3,5,4,D,1
456,1,1,1,0.2,0,0.25,3,5,4,E,1
457,1,1,1,0,30,0.1,5,5,5,A,1
457,1,1,1,0,30,0.1,5,5,5,B,1
457,1,1,1,0,30,0.1,5,5,5,C,1
457,1,1,1,0,30,0.1,5,5,5,D,1
457,1,1,1,0,30,0.1,5,5,5,E,1
458,0,0,0,0,0,0.25,5,10,0,A,0
458,0,0,0,0,0,0.25,5,10,0,B,0
458,0,0,0,0,0,0.25,5,10,0,C,0
458,0,0,0,0,0,0.25,5,10,0,D,0
458,0,0,0,0,0,0.25,5,10,0,E,0
459,1,1,1,0,30,0.25,5,10,5,A,1
459,1,1,1,0,30,0.25,5,10,5,B,0
459,1,1,1,0,30,0.25,5,10,5,C,1
459,1,1,1,0,30,0.25,5,10,5,D,1
459,1,1,1,0,30,0.25,5,10,5,E,1
460,0,1,0,0,30,0.1,3,10,0,A,1
460,0,1,0,0,30,0.1,3,10,0,B,0
460,0,1,0,0,30,0.1,3,10,0,C,0
460,0,1,0,0,30,0.1,3,10,0,D,1
460,0,1,0,0,30,0.1,3,10,0,E,1
461,1,1,1,0,0,0.25,3,5,3,A,1
461,1,1,1,0,0,0.25,3,5,3,B,1
461,1,1,1,0,0,0.25,3,5,3,C,1
461,1,1,1,0,0,0.25,3,5,3,D,1
461,1,1,1,0,0,0.25,3,5,3,E,1
462,1,1,1,0.2,30,0.25,5,10,4,A,1
462,1,1,1,0.2,30,0.25,5,10,4,B,0
462,1,1,1,0.2,30,0.25,5,10,4,C,0
462,1,1,1,0.2,30,0.25,5,10,4,D,1
462,1,1,1,0.2,30,0.25,5,10,4,E,1
463,0,0,0,0.2,30,0.25,3,10,0,A,1
463,0,0,0,0.2,30,0.25,3,10,0,B,1
463,0,0,0,0.2,30,0.25,3,10,0,C,0
463,0,0,0,0.2,30,0.25,3,10,0,D,1
463,0,0,0,0.2,30,0.25,3,10,0,E,0
464,1,0,1,0,30,0.1,3,5,2,A,1
464,1,0,1,0,30,0.1,3,5,2,B,0
464,1,0,1,0,30,0.1,3,5,2,C,0
464,1,0,1,0,30,0.1,3,5,2,D,1
464,1,0,1,0,30,0.1,3,5,2,E,0
465,1,0,0,0,0,0.1,3,5,2,A,0
465,1,0,0,0,0,0.1,3,5,2,B,0
465,1,0,0,0,0,0.1,3,5,2,C,0
465,1,0,0,0,0,0.1,3,5,2,D,0
465,1,0,0,0,0,0.1,3,5,2,E,0
466,1,1,1,0,30,0.25,5,5,4,A,1
466,1,1,1,0,30,0.25,5,5,4,B,1
466,1,1,1,0,30,0.25,5,5,4,C,1
466,1,1,1,0,30,0.25,5,5,4,D,1
466,1,1,1,0,30,0.25,5,5,4,E,1
467,1,1,1,0.2,0,0.1,3,10,3,A,1
467,1,1,1,0.2,0,0.1,3,10,3,B,0
467,1,1,1,0.2,0,0.1,3,10,3,C,0
467,1,1,1,0.2,0,0.1,3,10,3,D,0
467,1,1,1,0.2,0,0.1,3,10,3,E,1
468,1,0,1,0,0,0.25,3,5,5,A,1
468,1,0,1,0,0,0.25,3,5,5,B,1
468,1,0,1,0,0,0.25,3,5,5,C,1
468,1,0,1,0,0,0.25,3,5,5,D,1
468,1,0,1,0,0,0.25,3,5,5,E,0
469,0,1,0,0.2,0,0.1,5,5,0,A,0
469,0,1,0,0.2,0,0.1,5,5,0,B,0
469,0,1,0,0.2,0,0.1,5,5,0,C,0
469,0,1,0,0.2,0,0.1,5,5,0,D,0
469,0,1,0,0.2,0,0.1,5,5,0,E,0
470,0,0,0,0.2,30,0.1,3,10,0,A,0
470,0,0,0,0.2,30,0.1,3,10,0,B,0
470,0,0,0,0.2,30,0.1,3,10,0,C,0
470,0,0,0,0.2,30,0.1,3,10,0,D,0
470,0,0,0,0.2,30,0.1,3,10,0,E,0
471,1,0,0,0,0,0.25,3,5,4,A,1
471,1,0,0,0,0,0.25,3,5,4,B,0
471,1,0,0,0,0,0.25,3,5,4,C,0
471,1,0,0,0,0,0.25,3,5,4,D,1
471,1,0,0,0,0,0.25,3,5,4,E,0
472,0,0,0,0.2,30,0.1,5,10,0,A,0
472,0,0,0,0.2,30,0.1,5,10,0,B,0
472,0,0,0,0.2,30,0.1,5,10,0,C,0
472,0,0,0,0.2,30,0.1,5,10,0,D,0
472,0,0,0,0.2,30,0.1,5,10,0,E,0
473,0,0,0,0,30,0.1,5,5,0,A,1
473,0,0,0,0,30,0.1,5,5,0,B,0
473,0,0,0,0,30,0.1,5,5,0,C,0
473,0,0,0,0,30,0.1,5,5,0,D,0
473,0,0,0,0,30,0.1,5,5,0,E,0
474,0,0,0,0,0,0.1,5,10,0,A,0
474,0,0,0,0,0,0.1,5,10,0,B,0
474,0,0,0,0,0,0.1,5,10,0,C,0
474,0,0,0,0,0,0.1,5,10,0,D,0
474,0,0,0,0,0,0.1,5,10,0,E,0
475,0,1,0,0.2,30,0.1,3,10,0,A,1
475,0,1,0,0.2,30,0.1,3,10,0,B,0
475,0,1,0,0.2,30,0.1,3,10,0,C,0
475,0,1,0,0.2,30,0.1,3,10,0,D,1
475,0,1,0,0.2,30,0.1,3,10,0,E,0
476,0,0,0,0,0,0.1,3,5,0,A,0
476,0,0,0,0,0,0.1,3,5,0,B,0
476,0,0,0,0,0,0.1,3,5,0,C,0
476,0,0,0,0,0,0.1,3,5,0,D,0
476,0,0,0,0,0,0.1,3,5,0,E,0
477,0,0,0,0,0,0.25,3,5,0,A,0
477,0,0,0,0,0,0.25,3,5,0,B,1
477,0,0,0,0,0,0.25,3,5,0,C,0
477,0,0,0,0,0,0.25,3,5,0,D,0
477,0,0,0,0,0,0.25,3,5,0,E,0
478,1,1,1,0.2,0,0.25,5,10,5,A,1
478,1,1,1,0.2,0,0.25,5,10,5,B,0
478,1,1,1,0.2,0,0.25,5,10,5,C,0
478,1,1,1,0.2,0,0.25,5,10,5,D,1
478,1,1,1,0.2,0,0.25,5,10,5,E,1
479,0,1,0,0,30,0.1,3,10,0,A,1
479,0,1,0,0,30,0.1,3,10,0,B,0
479,0,1,0,0,30,0.1,3,10,0,C,0
479,0,1,0,0,30,0.1,3,10,0,D,0
479,0,1,0,0,30,0.1,3,10,0,E,0
480,1,1,1,0,0,0.1,3,10,5,A,1
480,1,1,1,0,0,0.1,3,10,5,B,1
480,1,1,1,0,0,0.1,3,10,5,C,0
480,1,1,1,0,0,0.1,3,10,5,D,1
480,1,1,1,0,0,0.1,3,10,5,E,1
481,1,0,1,0.2,30,0.25,3,5,3,A,1
481,1,0,1,0.2,30,0.25,3,5,3,B,0
481,1,0,1,0.2,30,0.25,3,5,3,C,0
481,1,0,1,0.2,30,0.25,3,5,3,D,1
481,1,0,1,0.2,30,0.25,3,5,3,E,0
482,1,1,1,0.2,30,0.25,5,10,5,A,1
482,1,1,1,0.2,30,0.25,5,10,5,B,0
482,1,1,1,0.2,30,0.25,5,10,5,C,0
482,1,1,1,0.2,30,0.25,5,10,5,D,1
482,1,1,1,0.2,30,0.25,5,10,5,E,1
483,1,0,0,0,0,0.25,3,10,2,A,0
483,1,0,0,0,0,0.25,3,10,2,B,0
483,1,0,0,0,0,0.25,3,10,2,C,0
483,1,0,0,0,0,0.25,3,10,2,D,0
483,1,0,0,0,0,0.25,3,10,2,E,0
484,1,1,1,0,0,0.25,3,10,5,A,0
484,1,1,1,0,0,0.25,3,10,5,B,1
484,1,1,1,0,0,0.25,3,10,5,C,1
484,1,1,1,0,0,0.25,3,10,5,D,1
484,1,1,1,0,0,0.25,3,10,5,E,1
485,1,1,1,0.2,30,0.1,3,5,4,A,1
485,1,1,1,0.2,30,0.1,3,5,4,B,1
485,1,1,1,0.2,30,0.1,3,5,4,C,1
485,1,1,1,0.2,30,0.1,3,5,4,D,1
485,1,1,1,0.2,30,0.1,3,5,4,E,1
486,1,0,0,0.2,0,0.25,3,5,1,A,1
486,1,0,0,0.2,0,0.25,3,5,1,B,0
486,1,0,0,0.2,0,0.25,3,5,1,C,0
486,1,0,0,0.2,0,0.25,3,5,1,D,1
486,1,0,0,0.2,0,0.25,3,5,1,E,0
487,0,0,0,0.2,0,0.1,3,5,0,A,0
487,0,0,0,0.2,0,0.1,3,5,0,B,0
487,0,0,0,0.2,0,0.1,3,5,0,C,0
487,0,0,0,0.2,0,0.1,3,5,0,D,0
487,0,0,0,0.2,0,0.1,3,5,0,E,0
488,0,0,0,0,0,0.1,3,10,0,A,0
488,0,0,0,0,0,0.1,3,10,0,B,0
488,0,0,0,0,0,0.1,3,10,0,C,0
488,0,0,0,0,0,0.1,3,10,0,D,0
488,0,0,0,0,0,0.1,3,10,0,E,0
489,0,0,0,0,30,0.1,5,5,0,A,1
489,0,0,0,0,30,0.1,5,5,0,B,0
489,0,0,0,0,30,0.1,5,5,0,C,0
489,0,0,0,0,30,0.1,5,5,0,D,1
489,0,0,0,0,30,0.1,5,5,0,E,0
490,1,0,0,0,0,0.25,3,5,1,A,1
490,1,0,0,0,0,0.25,3,5,1,B,0
490,1,0,0,0,0,0.25,3,5,1,C,0
490,1,0,0,0,0,0.25,3,5,1,D,1
490,1,0,0,0,0,0.25,3,5,1,E,0
491,1,0,1,0,30,0.25,3,5,5,A,1
491,1,0,1,0,30,0.25,3,5,5,B,0
491,1,0,1,0,30,0.25,3,5,5,C,0
491,1,0,1,0,30,0.25,3,5,5,D,0
491,1,0,1,0,30,0.25,3,5,5,E,0
492,0,0,0,0.2,0,0.25,3,10,0,A,0
492,0,0,0,0.2,0,0.25,3,10,0,B,0
492,0,0,0,0.2,0,0.25,3,10,0,C,0
492,0,0,0,0.2,0,0.25,3,10,0,D,0
492,0,0,0,0.2,0,0.25,3,10,0,E,0
493,1,1,1,0,0,0.25,3,10,4,A,1
493,1,1,1,0,0,0.25,3,10,4,B,1
493,1,1,1,0,0,0.25,3,10,4,C,1
493,1,1,1,0,0,0.25,3,10,4,D,1
493,1,1,1,0,0,0.25,3,10,4,E,1
494,0,0,0,0.2,0,0.1,5,5,0,A,0
494,0,0,0,0.2,0,0.1,5,5,0,B,0
494,0,0,0,0.2,0,0.1,5,5,0,C,0
494,0,0,0,0.2,0,0.1,5,5,0,D,0
494,0,0,0,0.2,0,0.1,5,5,0,E,0
495,1,0,1,0,0,0.25,5,10,2,A,1
495,1,0,1,0,0,0.25,5,10,2,B,1
495,1,0,1,0,0,0.25,5,10,2,C,0
495,1,0,1,0,0,0.25,5,10,2,D,1
495,1,0,1,0,0,0.25,5,10,2,E,0
496,0,1,0,0.2,30,0.25,5,10,0,A,1
496,0,1,0,0.2,30,0.25,5,10,0,B,0
496,0,1,0,0.2,30,0.25,5,10,0,C,0
496,0,1,0,0.2,30,0.25,5,10,0,D,0
496,0,1,0,0.2,30,0.25,5,10,0,E,0
497,1,0,1,0,0,0.1,5,10,4,A,1
497,1,0,1,0,0,0.1,5,10,4,B,1
497,1,0,1,0,0,0.1,5,10,4,C,0
497,1,0,1,0,0,0.1,5,10,4,D,1
497,1,0,1,0,0,0.1,5,10,4,E,0
498,1,1,1,0.2,0,0.1,3,5,3,A,1
498,1,1,1,0.2,0,0.1,3,5,3,B,0
498,1,1,1,0.2,0,0.1,3,5,3,C,0
498,1,1,1,0.2,0,0.1,3,5,3,D,1
498,1,1,1,0.2,0,0.1,3,5,3,E,1
499,0,0,0,0.2,0,0.1,5,5,0,A,0
499,0,0,0,0.2,0,0.1,5,5,0,B,0
499,0,0,0,0.2,0,0.1,5,5,0,C,0
499,0,0,0,0.2,0,0.1,5,5,0,D,0
499,0,0,0,0.2,0,0.1,5,5,0,E,0
500,1,1,0,0,30,0.1,5,5,3,A,1
500,1,1,0,0,30,0.1,5,5,3,B,1
500,1,1,0,0,30,0.1,5,5,3,C,0
500,1,1,0,0,30,0.1,5,5,3,D,1
500,1,1,0,0,30,0.1,5,5,3,E,1
501,1,1,1,0.2,30,0.25,5,5,3,A,1
501,1,1,1,0.2,30,0.25,5,5,3,B,0
501,1,1,1,0.2,30,0.25,5,5,3,C,0
501,1,1,1,0.2,30,0.25,5,5,3,D,1
501,1,1,1,0.2,30,0.25,5,5,3,E,1
502,1,1,1,0,30,0.25,5,10,5,A,1
502,1,1,1,0,30,0.25,5,10,5,B,0
502,1,1,1,0,30,0.25,5,10,5,C,1
502,1,1,1,0,30,0.25,5,10,5,D,1
502,1,1,1,0,30,0.25,5,10,5,E,1
503,1,0,0,0.2,0,0.25,5,10,1,A,0
503,1,0,0,0.2,0,0.25,5,10,1,B,0
503,1,0,0,0.2,0,0.25,5,10,1,C,0
503,1,0,0,0.2,0,0.25,5,10,1,D,0
503,1,0,0,0.2,0,0.25,5,10,1,E,0
504,0,1,0,0.2,30,0.25,5,10,0,A,1
504,0,1,0,0.2,30,0.25,5,10,0,B,0
504,0,1,0,0.2,30,0.25,5,10,0,C,0
504,0,1,0,0.2,30,0.25,5,10,0,D,1
504,0,1,0,0.2,30,0.25,5,10,0,E,1
505,1,1,1,0,30,0.25,5,5,1,A,1
505,1,1,1,0,30,0.25,5,5,1,B,1
505,1,1,1,0,30,0.25,5,5,1,C,1
505,1,1,1,0,30,0.25,5,5,1,D,1
505,1,1,1,0,30,0.25,5,5,1,E,1
506,0,0,0,0,0,0.1,5,5,0,A,0
506,0,0,0,0,0,0.1,5,5,0,B,0
506,0,0,0,0,0,0.1,5,5,0,C,0
506,0,0,0,0,0,0.1,5,5,0,D,0
506,0,0,0,0,0,0.1,5,5,0,E,0
507,0,0,0,0.2,0,0.25,5,10,0,A,0
507,0,0,0,0.2,0,0.25,5,10,0,B,0
507,0,0,0,0.2,0,0.25,5,10,0,C,0
507,0,0,0,0.2,0,0.25,5,10,0,D,0
507,0,0,0,0.2,0,0.25,5,10,0,E,0
508,0,0,0,0.2,0,0.25,3,10,0,A,0
508,0,0,0,0.2,0,0.25,3,10,0,B,0
508,0,0,0,0.2,0,0.25,3,10,0,C,0
508,0,0,0,0.2,0,0.25,3,10,0,D,0
508,0,0,0,0.2,0,0.25,3,10,0,E,0
509,1,0,1,0.2,0,0.25,5,5,3,A,0
509,1,0,1,0.2,0,0.25,5,5,3,B,1
509,1,0,1,0.2,0,0.25,5,5,3,C,0
509,1,0,1,0.2,0,0.25,5,5,3,D,0
509,1,0,1,0.2,0,0.25,5,5,3,E,0
510,1,1,0,0,30,0.25,3,5,1,A,1
510,1,1,0,0,30,0.25,3,5,1,B,0
510,1,1,0,0,30,0.25,3,5,1,C,1
510,1,1,0,0,30,0.25,3,5,1,D,1
510,1,1,0,0,30,0.25,3,5,1,E,1
511,1,0,1,0.2,30,0.1,5,10,1,A,1
511,1,0,1,0.2,30,0.1,5,10,1,B,0
511,1,0,1,0.2,30,0.1,5,10,1,C,0
511,1,0,1,0.2,30,0.1,5,10,1,D,1
511,1,0,1,0.2,30,0.1,5,10,1,E,0
512,0,0,0,0.2,0,0.1,3,10,0,A,0
512,0,0,0,0.2,0,0.1,3,10,0,B,0
512,0,0,0,0.2,0,0.1,3,10,0,C,0
512,0,0,0,0.2,0,0.1,3,10,0,D,0
512,0,0,0,0.2,0,0.1,3,10,0,E,0
513,1,1,1,0.2,0,0.25,5,10,4,A,1
513,1,1,1,0.2,0,0.25,5,10,4,B,1
